6,31,8,14,37,28,4,1,30,1,32,0,0,1,0
6,31,8,14,40,28,4,1,30,1,32,0,0,1,0
6,31,8,14,43,28,4,1,30,1,32,0,1,0,0
6,31,8,14,46,28,4,1,30,1,32,0,0,1,0
6,31,8,14,49,28,0,1,30,5,34,0,0,1,0
6,31,8,14,55,28,6,1,30,5,34,0,0,1,0
6,31,8,16,1,28,6,1,30,5,34,0,0,1,0
6,31,8,16,4,28,6,1,30,5,34,0,0,1,0
6,31,8,16,7,28,6,1,30,5,34,0,1,0,0
6,31,8,16,10,28,6,1,30,5,34,0,0,1,0
6,31,8,16,13,28,6,1,30,5,34,0,0,1,0
6,31,8,16,16,28,6,1,30,5,34,0,0,1,0
6,31,8,16,19,28,6,1,30,5,34,0,0,1,0
6,31,8,16,22,28,6,1,30,5,34,0,0,1,0
6,31,8,16,25,28,6,1,30,5,34,0,0,1,0
6,31,8,16,29,28,6,1,30,5,34,0,0,1,0
6,31,8,16,52,27,6,1,35,5,34,0,0,0,1
6,31,8,16,55,27,6,1,35,5,34,0,0,0,1
6,31,8,16,58,27,6,1,35,5,34,0,0,0,1
6,31,8,17,1,27,6,1,35,5,34,0,0,0,1
6,31,8,17,4,27,6,1,35,5,34,0,0,0,1
6,31,8,17,7,27,6,1,35,5,34,0,0,0,1
6,31,8,17,10,27,6,1,35,5,34,0,0,0,1
6,31,8,17,13,27,6,1,35,5,34,0,0,0,1
6,31,8,17,16,27,6,1,35,5,34,0,0,0,1
6,31,8,17,20,27,6,1,35,5,34,0,0,0,1
6,31,8,17,23,27,6,1,35,5,34,0,0,0,1
6,31,8,17,26,27,6,1,35,5,34,0,0,0,1
6,31,8,17,29,27,6,1,35,5,34,0,0,0,1
6,31,8,17,32,27,6,1,35,5,34,0,0,0,1
6,31,8,17,35,27,6,1,35,5,34,0,0,0,1
6,31,8,17,38,27,6,1,35,5,34,0,0,0,1
6,31,8,17,41,27,6,1,35,5,34,0,0,1,0
6,31,8,17,44,27,6,1,35,5,34,0,0,1,0
6,31,8,17,47,27,6,1,35,5,34,0,0,1,0
6,31,8,17,50,25,6,1,38,5,34,0,0,1,0
6,31,8,17,54,25,6,1,38,5,34,0,0,1,0
6,31,8,17,57,25,6,1,38,5,34,0,0,1,0
6,31,8,18,1,25,6,1,38,5,34,0,0,1,0
6,31,8,18,4,25,6,1,38,5,34,0,0,1,0
6,31,8,18,7,25,6,1,38,5,34,0,0,1,0
6,31,8,18,10,25,6,1,38,5,34,0,0,1,0
6,31,8,18,13,25,6,1,38,5,34,0,0,1,0
6,31,8,18,16,25,6,1,38,5,34,0,0,1,0
6,31,8,18,19,25,6,1,38,5,34,0,1,0,0
6,31,8,18,22,25,6,1,38,5,34,0,1,0,0
6,31,8,18,25,25,6,2,38,4,34,0,1,0,0
6,31,8,18,28,25,6,2,38,4,34,0,1,0,0
6,31,8,18,31,25,6,2,38,4,34,0,1,0,0
6,31,8,18,34,25,6,2,38,4,34,0,1,0,0
6,31,8,18,37,25,6,2,38,4,34,0,1,0,0
6,31,8,18,40,25,6,2,38,4,34,0,1,0,0
6,31,8,18,43,25,6,2,38,4,34,0,1,0,0
6,31,8,18,46,25,6,2,38,4,34,0,1,0,0
6,31,8,18,50,25,6,2,38,4,34,0,1,0,0
6,31,8,18,53,25,6,2,38,4,34,0,1,0,0
6,31,8,18,56,23,2,2,46,4,30,0,1,0,0
6,31,8,18,59,23,2,2,46,4,30,0,1,0,0
6,31,8,19,2,23,2,2,46,4,30,0,1,0,0
6,31,8,19,5,23,2,2,46,4,30,0,1,0,0
6,31,8,19,8,23,2,2,46,4,30,0,1,0,0
6,31,8,19,11,23,2,2,46,4,30,0,1,0,0
6,31,8,19,14,23,2,2,46,4,30,0,0,0,1
6,31,8,19,17,23,2,2,46,4,30,0,0,0,1
6,31,8,19,20,23,2,2,46,4,30,0,0,0,1
6,31,8,19,24,23,2,2,46,4,30,0,0,0,1
6,31,8,19,27,23,2,2,46,4,30,0,0,0,1
6,31,8,19,30,23,2,2,46,4,30,0,0,0,1
6,31,8,19,33,23,2,2,46,4,30,0,0,0,1
6,31,8,19,36,23,2,2,46,4,30,0,0,0,1
6,31,8,19,39,23,2,2,46,4,30,0,0,0,1
6,31,8,19,42,23,2,2,46,4,30,0,0,0,1
6,31,8,19,45,23,2,2,46,4,30,0,0,0,1
6,31,8,20,15,22,0,2,50,3,33,0,0,0,1
6,31,8,20,33,22,7,2,50,3,33,0,0,0,1
6,31,8,20,37,22,7,2,50,3,33,0,0,0,1
6,31,8,20,40,22,7,2,50,3,33,0,0,0,1
6,31,8,20,43,22,7,2,50,3,33,0,0,0,1
6,31,8,20,46,22,7,2,50,3,33,0,0,0,1
6,31,8,20,49,22,7,2,50,3,33,0,0,0,1
7,1,9,18,30,23,1,1,61,6,28,0,0,0,1
7,1,9,18,33,23,1,1,61,6,28,0,0,0,1
7,1,9,18,37,23,1,1,61,6,28,0,0,0,1
7,1,9,18,40,23,1,1,61,6,28,0,0,0,1
7,1,9,18,43,19,2,2,82,4,30,0,0,0,1
7,1,9,18,46,19,2,2,82,4,30,0,0,0,1
7,1,9,18,49,19,2,2,82,4,30,0,0,0,1
7,1,9,18,52,19,2,2,82,4,30,0,0,0,1
7,1,9,18,55,19,2,2,82,4,30,0,0,0,1
7,1,9,18,58,19,2,2,82,4,30,0,0,0,1
7,1,9,19,1,19,2,2,82,4,30,0,0,0,1
7,1,9,19,4,19,2,2,82,4,30,0,0,0,1
7,1,9,19,7,19,2,2,82,4,30,0,0,0,1
7,1,9,19,10,19,2,2,82,4,30,0,0,0,1
7,1,9,19,13,19,2,2,82,4,30,0,0,0,1
7,1,9,19,16,19,2,2,82,4,30,0,0,0,1
7,1,9,19,19,19,2,2,82,4,30,0,0,0,1
7,1,9,19,22,19,2,2,82,4,30,0,0,0,1
7,1,9,19,25,19,2,2,82,4,30,0,0,0,1
7,1,9,19,29,19,2,2,82,4,30,0,0,0,1
7,1,9,19,32,19,2,2,82,4,30,0,0,0,1
7,1,9,19,35,19,2,2,82,4,30,0,0,0,1
7,1,9,19,38,19,2,2,82,4,30,0,0,0,1
7,1,9,19,41,19,2,2,82,4,30,0,0,0,1
7,1,9,19,44,19,2,2,82,4,30,0,0,0,1
7,1,9,19,47,19,2,2,82,4,30,0,0,0,1
7,1,9,19,51,19,2,2,82,4,30,0,0,0,1
7,1,9,19,54,19,2,2,82,4,30,0,0,0,1
7,1,9,19,57,19,2,2,82,4,30,0,0,0,1
7,1,9,20,0,19,2,2,82,4,30,0,0,0,1
7,1,9,20,3,19,2,2,82,4,30,0,0,0,1
7,1,9,20,6,19,2,2,82,4,30,0,0,0,1
7,1,9,20,9,19,2,2,82,4,30,0,0,0,1
7,1,9,20,12,19,2,2,82,4,30,0,0,0,1
7,1,9,20,15,19,2,2,82,4,30,0,0,0,1
7,1,9,20,18,17,2,2,87,4,29,0,0,0,1
7,1,9,20,21,17,2,2,87,4,29,0,0,0,1
7,1,9,20,24,17,2,2,87,4,29,0,0,0,1
7,1,9,20,27,17,2,2,87,4,29,0,0,0,1
7,1,9,20,30,17,2,2,87,4,29,0,0,0,1
7,1,9,20,33,17,2,2,87,4,29,0,0,0,1
7,1,9,20,36,17,2,2,87,4,29,0,0,0,1
7,1,9,20,39,17,2,2,87,4,29,0,0,0,1
7,1,9,20,42,17,2,2,87,4,29,0,0,0,1
7,1,9,20,45,17,2,2,87,4,29,0,0,0,1
7,1,9,20,48,17,2,2,87,4,29,0,0,0,1
7,1,9,20,51,17,2,2,87,4,29,0,0,0,1
7,1,9,20,54,17,2,2,87,4,29,0,0,0,1
7,1,9,20,57,17,2,2,87,4,29,0,0,0,1
7,1,9,21,0,17,2,2,87,4,29,0,0,0,1
7,1,9,21,4,17,2,2,87,4,29,0,0,0,1
7,1,9,21,7,17,2,2,87,4,29,0,0,0,1
7,1,9,21,10,17,2,2,87,4,29,0,0,0,1
7,1,9,21,13,17,2,2,87,4,29,0,0,0,1
7,1,9,21,16,17,2,2,87,4,29,0,0,0,1
7,1,9,21,19,17,2,2,91,4,29,0,0,0,1
7,1,9,21,22,17,2,2,91,4,29,0,0,0,1
7,1,9,21,25,17,2,2,91,4,29,0,0,0,1
7,1,9,21,28,17,2,2,91,4,29,0,0,0,1
7,1,9,21,31,17,2,2,91,4,29,0,0,0,1
7,1,9,21,34,17,2,2,91,4,29,0,0,0,1
7,1,9,21,37,17,2,2,91,4,29,0,0,0,1
7,1,9,21,40,17,2,2,91,4,29,0,0,0,1
7,1,9,21,43,17,2,2,91,4,29,0,0,0,1
7,1,9,21,46,17,2,2,91,4,29,0,0,0,1
7,1,9,21,49,16,5,2,91,3,27,0,0,0,1
7,1,9,21,52,16,5,2,91,3,27,0,0,0,1
7,1,9,21,55,16,5,2,91,3,27,0,0,0,1
7,1,9,21,58,16,5,2,91,3,27,0,0,0,1
7,1,9,22,1,16,5,2,91,3,27,0,0,0,1
7,1,9,22,4,16,5,2,91,3,27,0,0,0,1
7,1,9,22,7,16,5,2,91,3,27,0,0,0,1
7,1,9,22,10,16,5,2,91,3,27,0,0,0,1
7,1,9,22,13,16,5,2,91,3,27,0,0,0,1
7,1,9,22,16,16,5,2,91,3,27,0,0,0,1
7,1,9,22,19,16,5,2,91,3,27,0,0,0,1
7,1,9,22,22,16,5,2,91,3,27,0,0,0,1
7,1,9,22,26,16,5,2,91,3,27,0,0,0,1
7,1,9,22,29,16,5,2,91,3,27,0,0,0,1
7,1,9,22,32,16,5,2,91,3,27,0,0,0,1
7,1,9,22,35,16,5,2,91,3,27,0,0,0,1
7,1,9,22,38,16,5,2,91,3,27,0,0,0,1
7,1,9,22,41,16,5,2,92,3,27,0,0,0,1
7,1,9,22,44,16,5,2,92,3,27,0,0,0,1
7,1,9,22,51,16,5,2,92,3,27,0,0,0,1
7,1,9,22,54,16,5,2,92,3,27,0,0,0,1
7,1,9,23,17,16,5,2,92,3,27,0,0,0,1
7,1,9,23,21,16,5,2,92,3,27,0,0,0,1
7,1,9,23,24,16,5,2,92,3,27,0,0,0,1
7,1,9,23,27,16,5,2,92,3,27,0,0,0,1
7,1,9,23,31,16,5,2,92,3,27,0,0,0,1
7,1,9,23,35,16,5,2,92,3,27,0,0,0,1
7,1,9,23,42,16,5,2,92,3,27,0,0,0,1
1,2,9,10,15,17,1,1,78,6,28,0,0,0,1
1,2,9,10,18,17,1,1,78,6,28,0,0,0,1
1,2,9,10,21,17,1,1,78,6,28,0,0,0,1
1,2,9,10,24,17,1,1,78,6,28,0,0,0,1
1,2,9,10,27,17,1,1,78,6,28,0,0,0,1
1,2,9,10,30,17,1,1,78,6,28,0,0,0,1
1,2,9,10,33,17,1,1,78,6,28,0,0,0,1
1,2,9,10,36,17,1,1,78,6,28,0,0,0,1
1,2,9,10,39,21,1,1,60,6,26,0,0,0,1
1,2,9,10,42,21,1,1,60,6,26,0,0,0,1
1,2,9,10,45,21,1,1,60,6,26,0,0,0,1
1,2,9,10,48,21,1,1,60,6,26,0,0,0,1
1,2,9,10,51,21,1,1,60,6,26,0,0,0,1
1,2,9,10,54,21,1,1,60,6,26,0,0,0,1
1,2,9,10,57,21,1,1,60,6,26,0,0,0,1
1,2,9,11,0,21,1,1,60,6,26,0,0,0,1
1,2,9,11,3,21,1,1,60,6,26,0,0,0,1
1,2,9,11,6,21,1,1,60,6,26,0,0,0,1
1,2,9,11,10,21,1,1,60,6,26,0,0,0,1
1,2,9,11,13,21,1,1,60,6,26,0,0,0,1
1,2,9,11,16,21,1,1,60,6,26,0,0,0,1
1,2,9,11,19,21,1,1,60,6,26,0,0,0,1
1,2,9,11,22,21,1,1,60,6,26,0,0,0,1
1,2,9,11,25,21,1,1,60,6,26,0,0,0,1
1,2,9,11,28,21,1,1,60,6,26,0,0,0,1
1,2,9,11,31,21,1,1,60,6,26,0,0,0,1
1,2,9,11,34,21,1,1,60,6,26,0,0,0,1
1,2,9,11,37,21,1,1,60,6,26,0,0,0,1
1,2,9,11,40,21,1,1,60,6,26,0,0,0,1
1,2,9,11,43,21,1,1,60,6,26,0,0,0,1
1,2,9,11,46,21,1,1,60,6,26,0,0,0,1
1,2,9,11,49,21,1,1,60,6,26,0,0,0,1
1,2,9,11,52,21,1,1,60,6,26,0,0,0,1
1,2,9,11,55,21,1,1,60,6,26,0,0,0,1
1,2,9,11,58,23,1,1,55,6,28,0,0,0,1
1,2,9,12,1,23,1,1,55,6,28,0,0,0,1
1,2,9,12,4,23,1,1,55,6,28,0,0,0,1
1,2,9,12,7,23,1,1,55,6,28,0,0,0,1
1,2,9,12,10,23,1,1,55,6,28,0,0,0,1
1,2,9,12,13,23,1,1,55,6,28,0,0,0,1
1,2,9,12,16,23,1,1,55,6,28,0,0,0,1
1,2,9,12,19,23,1,1,55,6,28,0,0,0,1
1,2,9,12,22,23,1,1,55,6,28,0,0,0,1
1,2,9,12,25,23,1,1,55,6,28,0,0,0,1
1,2,9,12,28,23,1,1,55,6,28,0,0,0,1
1,2,9,12,31,23,1,1,55,6,28,0,0,0,1
1,2,9,12,35,23,1,1,55,6,28,0,0,0,1
1,2,9,12,38,23,1,1,55,6,28,0,0,0,1
1,2,9,12,41,24,1,1,50,6,28,0,0,0,1
1,2,9,12,44,24,1,1,50,6,28,0,0,0,1
1,2,9,12,47,24,1,1,50,6,28,0,0,0,1
1,2,9,12,50,24,1,1,50,6,28,0,0,0,1
1,2,9,12,53,24,1,1,50,6,28,0,0,0,1
1,2,9,12,56,24,1,1,50,6,28,0,0,0,1
1,2,9,12,59,24,1,1,50,6,28,0,0,0,1
1,2,9,13,2,24,1,1,50,6,28,0,0,0,1
1,2,9,13,5,24,1,1,50,6,28,0,0,0,1
1,2,9,13,8,24,1,1,50,6,28,0,0,0,1
1,2,9,13,11,24,1,1,50,6,28,0,0,0,1
1,2,9,13,14,24,1,1,50,6,28,0,0,0,1
1,2,9,13,17,24,1,1,50,6,28,0,0,0,1
1,2,9,13,20,24,1,1,50,6,28,0,0,0,1
1,2,9,13,23,24,1,1,50,6,28,0,0,0,1
1,2,9,13,26,24,1,1,50,6,28,0,0,0,1
1,2,9,13,29,24,1,1,50,6,28,0,0,0,1
1,2,9,13,32,24,1,1,50,6,28,0,0,0,1
1,2,9,13,35,24,1,1,50,6,28,0,0,0,1
1,2,9,13,38,24,1,1,50,6,28,0,0,0,1
1,2,9,13,41,26,1,1,47,6,28,0,0,0,1
1,2,9,13,44,26,1,1,47,6,28,0,0,0,1
1,2,9,13,47,26,1,1,47,6,28,0,0,0,1
1,2,9,13,50,26,1,1,47,6,28,0,0,0,1
1,2,9,13,54,26,1,1,47,6,28,0,0,0,1
1,2,9,13,57,26,1,1,47,6,28,0,0,0,1
1,2,9,14,0,26,1,1,47,6,28,0,0,0,1
1,2,9,14,3,26,1,1,47,6,28,0,0,0,1
1,2,9,14,6,26,1,1,47,6,28,0,0,0,1
1,2,9,14,9,26,1,1,47,6,28,0,0,0,1
1,2,9,14,12,26,1,1,47,6,28,0,0,0,1
1,2,9,14,15,26,1,1,47,6,28,0,0,0,1
1,2,9,14,18,26,1,1,47,6,28,0,0,0,1
1,2,9,14,21,26,1,1,47,6,28,0,0,0,1
1,2,9,14,24,26,1,1,47,6,28,0,0,0,1
1,2,9,14,27,26,1,1,47,6,28,0,0,0,1
1,2,9,14,30,26,1,1,47,6,28,0,0,0,1
1,2,9,14,33,26,1,1,47,6,28,0,0,0,1
1,2,9,14,36,26,1,1,47,6,28,0,0,0,1
1,2,9,14,39,26,1,1,47,6,28,0,0,0,1
1,2,9,14,42,26,1,1,47,6,28,0,0,0,1
1,2,9,14,45,26,1,1,47,6,28,0,0,0,1
1,2,9,14,48,26,1,1,47,6,28,0,0,0,1
1,2,9,14,51,26,1,1,43,6,28,0,0,0,1
1,2,9,14,54,26,1,1,43,6,28,0,0,0,1
1,2,9,14,57,26,1,1,43,6,28,0,0,0,1
1,2,9,15,0,26,1,1,43,6,28,0,0,0,1
1,2,9,15,3,26,1,1,43,6,28,0,0,0,1
1,2,9,15,6,26,1,1,43,6,28,0,0,0,1
1,2,9,15,10,26,1,1,43,6,28,0,0,0,1
1,2,9,15,13,26,1,1,43,6,28,0,0,0,1
1,2,9,15,16,26,1,1,43,6,28,0,0,0,1
1,2,9,15,19,26,1,1,43,6,28,0,0,0,1
1,2,9,15,22,26,1,1,43,6,28,0,0,0,1
1,2,9,15,25,26,1,1,43,6,28,0,0,0,1
1,2,9,15,28,26,1,1,43,6,28,0,0,0,1
1,2,9,15,31,26,1,1,43,6,28,0,0,0,1
1,2,9,15,34,26,1,1,43,6,28,0,0,0,1
1,2,9,15,37,26,1,1,43,6,28,0,0,0,1
1,2,9,15,40,26,1,1,43,6,28,0,0,0,1
1,2,9,15,43,26,1,1,43,6,28,0,0,0,1
1,2,9,15,46,26,1,1,43,6,28,0,0,0,1
1,2,9,15,49,26,1,1,44,6,28,0,0,0,1
1,2,9,15,52,26,1,1,44,6,28,0,0,0,1
1,2,9,15,55,26,1,1,44,6,28,0,0,0,1
1,2,9,15,58,26,1,1,44,6,28,0,0,0,1
1,2,9,16,1,26,1,1,44,6,28,0,0,0,1
1,2,9,16,4,26,1,1,44,6,28,0,0,0,1
1,2,9,16,7,26,1,1,44,6,28,0,0,0,1
1,2,9,16,10,26,1,1,44,6,28,0,0,0,1
1,2,9,16,13,26,1,1,44,6,28,0,0,0,1
1,2,9,16,17,26,1,1,44,6,28,0,0,0,1
1,2,9,16,20,26,1,1,44,6,28,0,0,0,1
1,2,9,16,23,26,1,1,44,6,28,0,0,0,1
1,2,9,19,58,19,1,2,79,6,26,0,0,0,1
2,3,9,7,39,15,3,1,95,2,12,0,0,0,1
2,3,9,21,28,12,7,2,81,3,33,0,1,0,0
2,3,9,21,31,12,7,2,81,3,33,0,1,0,0
2,3,9,21,34,11,7,2,85,3,33,0,1,0,0
2,3,9,21,37,11,7,2,85,3,33,0,1,0,0
2,3,9,21,40,11,7,2,85,3,33,0,1,0,0
2,3,9,21,43,11,7,2,85,3,33,0,1,0,0
2,3,9,21,46,11,7,2,85,3,33,0,1,0,0
2,3,9,21,49,11,7,2,85,3,33,0,1,0,0
2,3,9,21,52,11,7,2,85,3,33,0,1,0,0
2,3,9,22,30,11,7,2,85,3,33,0,0,1,0
2,3,9,22,33,11,7,2,85,3,33,0,0,1,0
2,3,9,22,36,11,2,2,86,4,29,0,0,1,0
2,3,9,22,39,11,2,2,86,4,29,0,0,1,0
2,3,9,22,42,11,2,2,86,4,29,0,0,1,0
2,3,9,22,45,11,2,2,86,4,29,0,0,0,1
2,3,9,22,48,11,2,2,86,4,29,0,0,0,1
2,3,9,22,51,11,2,2,86,4,29,0,0,1,0
2,3,9,22,55,11,2,2,86,4,29,0,0,1,0
3,4,9,8,1,11,1,1,90,6,28,0,0,0,1
3,4,9,8,4,11,1,1,90,6,28,0,0,1,0
3,4,9,8,8,11,1,1,90,6,28,0,0,1,0
3,4,9,8,11,11,1,1,90,6,28,0,0,0,1
3,4,9,8,14,11,1,1,90,6,28,0,0,0,1
3,4,9,8,17,11,1,1,90,6,28,0,0,0,1
3,4,9,8,20,11,1,1,90,6,28,0,0,0,1
3,4,9,8,23,11,1,1,90,6,28,0,0,0,1
3,4,9,8,26,11,1,1,90,6,28,0,0,1,0
3,4,9,8,29,11,1,1,90,6,28,0,0,1,0
3,4,9,8,32,11,1,1,90,6,28,0,0,1,0
3,4,9,8,35,11,1,1,90,6,28,0,0,0,1
3,4,9,8,38,11,1,1,90,6,28,0,0,0,1
3,4,9,8,41,11,1,1,90,6,28,0,0,0,1
3,4,9,8,44,11,1,1,90,6,28,0,0,0,1
3,4,9,8,47,11,1,1,86,6,28,0,0,1,0
3,4,9,8,50,11,1,1,86,6,28,0,0,1,0
3,4,9,8,53,11,1,1,86,6,28,0,0,1,0
3,4,9,8,56,11,1,1,86,6,28,0,0,1,0
3,4,9,8,59,11,1,1,86,6,28,0,0,1,0
3,4,9,9,43,11,1,1,86,6,28,0,0,1,0
3,4,9,9,46,11,1,1,86,6,28,0,0,1,0
3,4,9,9,49,12,2,1,80,5,30,0,0,1,0
3,4,9,9,52,12,2,1,80,5,30,0,0,1,0
3,4,9,9,55,12,2,1,80,5,30,0,0,1,0
3,4,9,9,58,12,2,1,80,5,30,0,0,1,0
3,4,9,10,1,12,2,1,80,5,30,0,0,1,0
3,4,9,10,4,12,2,1,80,5,30,0,0,1,0
3,4,9,10,7,12,2,1,80,5,30,0,0,1,0
3,4,9,10,10,12,2,1,80,5,30,0,0,1,0
3,4,9,10,13,12,2,1,80,5,30,0,0,1,0
3,4,9,10,17,12,2,1,80,5,30,0,0,1,0
3,4,9,10,20,12,2,1,80,5,30,0,0,1,0
3,4,9,10,23,12,2,1,80,5,30,0,0,1,0
3,4,9,10,28,12,2,1,80,5,30,0,0,1,0
3,4,9,10,31,12,2,1,80,5,30,0,0,1,0
3,4,9,10,34,12,2,1,80,5,30,0,0,1,0
3,4,9,10,37,12,2,1,80,5,30,0,0,1,0
3,4,9,10,40,12,2,1,80,5,30,0,0,1,0
3,4,9,10,43,12,2,1,80,5,30,0,0,1,0
3,4,9,10,46,12,2,1,80,5,30,0,0,1,0
3,4,9,10,51,13,2,1,75,5,30,0,0,1,0
3,4,9,10,54,13,2,1,75,5,30,0,0,1,0
3,4,9,10,57,13,2,1,75,5,30,0,0,1,0
3,4,9,11,0,13,2,1,75,5,30,0,0,1,0
3,4,9,11,4,13,2,1,75,5,30,0,1,0,0
3,4,9,11,9,13,2,1,75,5,30,0,1,0,0
3,4,9,11,14,13,2,1,75,5,30,0,1,0,0
3,4,9,11,17,13,2,1,75,5,30,0,1,0,0
3,4,9,11,20,13,2,1,75,5,30,0,1,0,0
3,4,9,11,23,13,2,1,75,5,30,0,1,0,0
3,4,9,11,26,13,2,1,75,5,30,0,0,0,1
3,4,9,11,29,13,2,1,75,5,30,0,0,0,1
3,4,9,11,32,13,2,1,75,5,30,0,0,0,1
3,4,9,11,35,13,2,1,75,5,30,0,0,0,1
3,4,9,11,38,13,2,1,75,5,30,0,0,0,1
3,4,9,11,41,13,2,1,75,5,30,0,0,0,1
3,4,9,11,44,13,2,1,75,5,30,0,0,0,1
